,rust-lang/rust,swiftlang/swift,golang/go
2014-09-07,25,-9.027455977693748,10
2014-09-08,24,17.279847668414064,28
2014-09-09,45,13.276364723384374,17
2014-09-10,25,26.514409463178126,4
2014-09-11,19,19.257644317671875,11
2014-09-12,26,12.898392576870314,17
2014-09-13,15,-13.4518932378625,0
2014-09-14,35,-10.28522580386406,3
2014-09-15,36,14.779428904656251,12
2014-09-16,22,26.27597464365781,23
