,rust-lang/rust,JetBrains/kotlin,apple/swift
2014-10-05,27,0,-5.063184413429685
2014-10-06,25,45,16.938545225003125
2014-10-07,29,38,11.542769151592186
2014-10-08,23,29,10.836316125618747
2014-10-09,48,24,23.490923951385938
2014-10-10,12,23,15.539206896299998
2014-10-11,25,3,-7.676329465090625
2014-10-12,23,0,-9.14617802325781
2014-10-13,41,122,8.303770093846875
2014-10-14,22,32,13.17177356521406
2014-10-15,28,29,31.68053271805625
2014-10-16,27,33,-2.2628392274609404
