,ruby/ruby,python/cpython,php/php-src
2002-03-16,-1.0326441984000003,5,56
2002-03-17,1.6512553983999994,9,28
2002-03-18,6.54342912,26,45
2002-03-19,-0.4886727679999998,5,46
2002-03-20,10.2937314304,7,29
2002-03-21,-2.3824238591999998,12,39
2002-03-22,12.1454772224,25,25
2002-03-23,-1.9630067711999994,18,39
2002-03-24,-2.300747673600001,20,20
2002-03-25,9.5960641536,21,11
2002-03-26,8.776555212800002,16,18
2002-03-27,-1.0567836672000004,13,17
2002-03-28,0.36040683520000005,26,18
2002-03-29,4.7725484032,33,25
2002-03-30,-2.7158467583999997,13,8
2002-03-31,-1.5392951296000001,21,14
2002-04-01,6.0303137792,38,19
2002-04-02,6.865520128000001,7,16
2002-04-03,-0.960633958399999,12,7
2002-04-04,3.1574228991999997,30,20
