,adblockplus/adblockplus,gorhill/ublock,brave/brave-browser
2020-09-18,0,5,3.0869244548890626
2020-09-19,0,4,0.04964839488906303
2020-09-20,0,6,-0.6481510682671869
2020-09-21,1,4,5.596848221214064
2020-09-22,0,7,2.0946528997031253
2020-09-23,0,7,7.1799286250328125
2020-09-24,3,4,4.704457204451562
2020-09-25,0,0,3.7190867058453123
2020-09-26,0,1,-0.23125150592031263
2020-09-27,0,0,-0.8317860481593743
2020-09-28,0,1,4.445143932464063
2020-09-29,0,0,4.075499933156251
2020-09-30,1,5,1.9269340507375006
2020-10-01,0,3,3.0822679482671878
2020-10-02,1,7,3.0259563078687504
2020-10-03,0,5,2.0412753734562505
2020-10-04,0,0,-0.8539438881953122
2020-10-05,1,7,4.490322353714063
2020-10-06,0,4,3.124586916171875
2020-10-07,0,9,8.072780533492187
2020-10-08,0,5,-0.4385722867265629
2020-10-09,1,3,2.130356867829688
2020-10-10,0,4,0.13011649904375033
2020-10-11,0,5,-0.6420399116906239
2020-10-12,0,7,2.5704736611421883
2020-10-13,0,8,2.3827212874218757
2020-10-14,0,5,6.302714456507813
2020-10-15,0,0,4.893093288965625
2020-10-16,0,6,0.8059114129109373
2020-10-17,0,3,0.1719647621671876
2020-10-18,0,8,-0.6282386581234369
2020-10-19,0,6,2.5800417712140633
2020-10-20,0,4,5.3793543847031255
2020-10-21,0,4,7.0015745545953125
2020-10-22,0,4,1.6433222987828122
2020-10-23,0,3,1.9554612491546874
2020-10-24,0,3,0.08405131250312525
2020-10-25,0,4,-0.6483525555874992
2020-10-26,0,0,2.5579264837140636
2020-10-27,0,4,4.360599033453125
2020-10-28,0,1,3.0851452067984377
2020-10-29,0,4,3.073676504409375
2020-10-30,0,0,5.073173639415625
2020-10-31,0,7,-0.11065794290468745
2020-11-01,0,3,-0.7214846581234371
2020-11-02,0,8,6.529392996214063
2020-11-03,0,3,3.9462365297031257
2020-11-04,0,3,5.897576042314062
2020-11-05,0,1,3.655768875257812
2020-11-06,0,8,1.7462696477937503
2020-11-07,0,5,-0.04272873448749959
2020-11-08,0,8,-0.7548167657312491
