,apache/echarts,highcharts/highcharts,plotly/plotly.js
2019-07-14,-0.15385600000000005,0,0
2019-07-15,1.8895103999999998,7,4
2019-07-16,-0.8850636799999998,5,1
2019-07-17,-0.30843033599999997,10,7
2019-07-18,-0.18476503039999997,9,16
2019-07-19,-0.09835571200000008,0,14
2019-07-20,-0.07270215680000003,0,1
2019-07-21,-0.04592640000000001,0,0
2019-07-22,-0.03674111999999999,2,15
2019-07-23,-0.030311423999999986,23,15
2019-07-24,0.9744036864,10,6
2019-07-25,-0.3999999999999999,5,3
2019-07-26,-0.12,0,7
2019-07-27,-0.064,0,3
2019-07-28,-0.04160000000000005,0,0
2019-07-29,-0.029952000000000017,5,4
2019-07-30,-0.022963200000000007,36,6
2019-07-31,1.98162944,19,11
2019-08-01,-0.8151557119999998,12,3
2019-08-02,1.7472018432,12,16
2019-08-03,-0.9279999999999998,0,4
2019-08-04,-0.3232000000000001,0,0
2019-08-05,-0.18790400000000004,11,1
2019-08-06,-0.1291264000000001,10,6
2019-08-07,-0.09664512000000003,13,6
2019-08-08,-0.076237824,8,2
2019-08-09,-0.06233743359999998,14,0
2019-08-10,-0.030311423999999986,0,0
2019-08-11,-0.025596313599999993,1,0
2019-08-12,0.0,11,0
2019-08-13,0.0,6,15
2019-08-14,0.0,54,8
2019-08-15,0.0,25,0
2019-08-16,0.0,7,0
2019-08-17,0.0,0,0
2019-08-18,0.0,0,0
2019-08-19,5.0,10,2
2019-08-20,-0.9999999999999996,9,5
2019-08-21,1.1102230246251565e-16,11,5
2019-08-22,1.1600000000000001,2,3
2019-08-23,-1.1920000000000002,30,0
2019-08-24,-0.49536000000000013,0,0
2019-08-25,-0.3143680000000001,0,0
2019-08-26,1.7720319999999998,19,1
2019-08-27,1.0229836800000003,8,5
2019-08-28,4.816556544,16,7
2019-08-29,-0.8326949887999993,14,0
2019-08-30,4.2256904192,7,15
2019-08-31,-3.1927003135999996,0,0
2019-09-01,1.7965695999999998,0,0
2019-09-02,1.0704204800000001,11,0
2019-09-03,2.925664256,21,2
2019-09-04,-2.9437694975999995,13,15
2019-09-05,-1.2078509056,36,4
2019-09-06,4.2480202752,4,10
2019-09-07,-0.48327618559999985,1,0
2019-09-08,10.2494497792,0,0
2019-09-09,6.424605184000001,34,7
2019-09-10,6.2482855936,8,20
2019-09-11,14.2448669696,17,10
2019-09-12,-6.865910783999997,23,1
2019-09-13,-6.468403200000001,18,15
2019-09-14,-3.2963020800000007,0,8
2019-09-15,-2.214883328000001,0,0
2019-09-16,4.406622822399999,29,7
2019-09-17,3.3707858944000004,21,4
2019-09-18,1.6104295424000004,34,10
2019-09-19,0.7843454976000004,15,12
2019-09-20,5.2250619904,18,13
2019-09-21,-5.118902783999999,1,3
2019-09-22,-1.9970432000000005,0,3
2019-09-23,12.76532224,3,16
2019-09-24,6.518532608000001,11,11
2019-09-25,-4.5574862847999995,3,9
2019-09-26,1.8649570304000003,39,6
2019-09-27,-1.4923025408,10,4
2019-09-28,-3.2725201920000004,5,3
2019-09-29,3.3051557887999996,0,0
2019-09-30,-3.0871654399999997,2,7
2019-10-01,-1.424398848,4,5
2019-10-02,-0.9789453311999998,29,7
2019-10-03,-0.5989561344000001,36,5
2019-10-04,1.6657995776,0,8
2019-10-05,-1.0370720768,0,0
2019-10-06,-0.37024727039999994,0,3
2019-10-07,-0.20377855999999997,0,6
2019-10-08,3.852809216,0,4
2019-10-09,-1.6599039999999996,5,4
2019-10-10,0.4740736,3,2
2019-10-11,-0.6927411199999999,0,8
2019-10-12,-0.3167114240000002,0,5
2019-10-13,-0.20940431360000006,4,2
2019-10-14,2.8665472,16,5
2019-10-15,4.69656576,19,9
2019-10-16,1.1564139520000007,16,8
2019-10-17,-1.5815631871999996,22,3
2019-10-18,6.596044288,3,2
2019-10-19,-3.9282541567999996,0,0
2019-10-20,-1.4390016000000003,0,0
2019-10-21,5.13370112,16,6
2019-10-22,6.989704704,0,11
2019-10-23,0.814609817600001,5,17
2019-10-24,1.6765120512000005,5,7
2019-10-25,0.7770871808000006,0,18
2019-10-26,-3.8337558528000004,0,1
2019-10-27,-1.7732844544000006,0,0
2019-10-28,0.9108326399999995,12,13
2019-10-29,1.3998689279999998,14,17
2019-10-30,5.9338913792,7,12
2019-10-31,-2.1319551999999993,6,7
2019-11-01,-0.2947760127999999,43,2
2019-11-02,-1.8892715008,3,0
2019-11-03,-0.9005731840000004,0,0
2019-11-04,3.4435532799999997,8,2
2019-11-05,-1.0122327039999997,13,0
2019-11-06,6.7961416704,13,1
2019-11-07,9.181692313600001,28,0
2019-11-08,-1.5598377983999994,24,3
2019-11-09,-4.289315737599999,0,9
2019-11-10,-1.9122011136000006,0,0
2019-11-11,-1.1968614400000008,18,0
2019-11-12,0.13992499199999964,7,2
2019-11-13,-0.06159441919999997,19,3
2019-11-14,-0.00767713279999982,10,4
2019-11-15,2.0247376896000002,11,3
2019-11-16,-1.6677545983999997,1,3
2019-11-17,0.440457216,1,2
2019-11-18,2.3134848,9,6
2019-11-19,0.48391424000000005,22,1
2019-11-20,-0.3703454719999999,4,7
2019-11-21,5.0111859712,7,6
2019-11-22,-0.8858175487999995,11,6
2019-11-23,-1.8382844928,0,0
2019-11-24,-0.8511586304000001,0,0
2019-11-25,2.476254208,9,10
2019-11-26,4.4191183872,9,5
2019-11-27,0.9552403456000005,24,0
2019-11-28,15.2910982144,10,0
2019-11-29,-1.329273548799998,3,5
2019-11-30,-5.6625563648,0,0
2019-12-01,1.5674020863999996,0,0
2019-12-02,10.89050112,0,1
2019-12-03,-7.157879295999999,17,5
2019-12-04,-2.7618125824,6,3
2019-12-05,-1.6912242688,16,7
2019-12-06,-0.1547973632000006,1,1
2019-12-07,-1.2476376064,2,6
2019-12-08,-0.6045541376,0,3
2019-12-09,-0.3818106879999999,29,6
2019-12-10,3.6950274048000002,7,4
2019-12-11,7.190873804800001,26,6
2019-12-12,1.8970368000000004,14,7
2019-12-13,-1.7543705599999995,8,1
2019-12-14,-1.2775557119999998,0,0
2019-12-15,-0.5310061568000004,3,0
2019-12-16,-1.2590208000000003,18,14
2019-12-17,-0.7270630400000001,9,0
2019-12-18,0.470758912,5,12
2019-12-19,3.1847042048,2,5
2019-12-20,-1.0157740031999998,1,11
2019-12-21,0.9075658752,0,1
2019-12-22,1.7232774144,0,0
2019-12-23,1.2716941312,4,5
2019-12-24,-0.8851693567999999,0,8
2019-12-25,-1.17537536,0,2
2019-12-26,-0.6083051520000001,0,4
2019-12-27,2.5836260352,0,10
2019-12-28,-0.5034350591999999,0,1
2019-12-29,2.0429371392,0,2
2019-12-30,3.3388616704,0,9
2019-12-31,1.3489678336000006,0,5
2020-01-01,-1.5770061824,0,0
2020-01-02,-0.4364397568,0,15
2020-01-03,1.84806912,2,0
2020-01-04,-1.832887296,0,0
2020-01-05,-0.8088858624000002,0,1
2020-01-06,2.4944771072,3,14
2020-01-07,5.4346295296000005,29,12
2020-01-08,-1.4158033919999995,19,11
2020-01-09,3.0143915008000004,36,0
2020-01-10,-1.8958655487999998,6,4
2020-01-11,1.4326787071999996,0,2
2020-01-12,-2.0401480704,1,0
2020-01-13,5.092241919999999,6,7
2020-01-14,-1.0033474559999993,19,0
2020-01-15,0.029206425599999974,2,0
2020-01-16,0.2514294784000002,21,0
2020-01-17,-1.6062350336,5,0
2020-01-18,-0.7651701760000001,0,0
2020-01-19,-0.46714849280000015,2,0
2020-01-20,-0.3376482304000001,19,0
2020-01-21,-0.233505792,9,0
2020-01-22,-0.18976788479999998,10,2
2020-01-23,-0.09264885759999997,8,1
2020-01-24,-0.05590773759999998,12,7
2020-01-25,-0.025596313599999993,0,0
2020-01-26,0.0,0,0
2020-01-27,0.0,7,2
2020-01-28,0.0,1,11
2020-01-29,0.0,5,13
2020-01-30,1.0,19,10
2020-01-31,-0.3999999999999999,4,14
2020-02-01,1.88,0,1
2020-02-02,-0.8639999999999999,0,2
2020-02-03,0.7183999999999999,13,8
2020-02-04,-0.5579519999999999,20,5
2020-02-05,-0.2261632000000001,6,2
2020-02-06,0.85772544,10,0
2020-02-07,-0.502682112,8,0
2020-02-08,-0.1994912768,0,3
2020-02-09,-0.117274624,0,0
2020-02-10,0.9144331264,25,7
2020-02-11,-0.44510771199999993,15,8
2020-02-12,1.8442386432,14,13
2020-02-13,-0.8823705599999998,21,8
2020-02-14,3.703244288,13,3
2020-02-15,2.2292498432000003,0,3
2020-02-16,3.8138368000000002,0,0
2020-02-17,-1.2142745599999993,1,0
2020-02-18,0.9965178880000001,3,1
2020-02-19,6.8402527232,4,1
2020-02-20,1.4204277760000004,1,4
2020-02-21,1.8741566464000003,1,0
2020-02-22,-1.1525882879999996,0,0
2020-02-23,-1.0362212352000002,0,0
2020-02-24,-0.3109256192000003,14,1
2020-02-25,3.9698071552,11,3
2020-02-26,0.5533103104000006,7,0
2020-02-27,-1.0438544383999995,10,0
2020-02-28,-0.1923346431999997,29,0
2020-02-29,-0.8742652928000001,0,0
2020-03-01,1.6809644032,2,0
2020-03-02,5.1057657856,3,4
2020-03-03,-3.6250878975999994,5,11
2020-03-04,1.6305567744,10,0
2020-03-05,0.9771686912000002,8,3
2020-03-06,-0.08226437119999996,34,1
2020-03-07,-0.7048318976000001,0,0
2020-03-08,-0.21340610560000006,0,4
2020-03-09,-1.0495152128,4,8
2020-03-10,1.4295699456,15,23
2020-03-11,0.8209076224,3,25
2020-03-12,0.7419427840000001,6,11
2020-03-13,0.6584820736000001,4,17
2020-03-14,-0.36123965439999983,1,8
2020-03-15,0.02977341439999992,0,5
2020-03-16,4.1350157312,17,10
2020-03-17,4.5774303232,8,11
2020-03-18,3.3215170560000007,7,17
2020-03-19,-3.170127257599999,21,14
2020-03-20,2.9584359424,1,0
2020-03-21,-3.1062014976,0,1
2020-03-22,-1.3388025856000003,0,3
2020-03-23,2.1481869311999997,13,7
2020-03-24,1.1841349632,8,13
2020-03-25,1.9686021120000001,8,16
2020-03-26,3.5191363584000004,20,13
2020-03-27,1.6066043904000002,28,26
2020-03-28,-2.2792327167999997,0,6
2020-03-29,1.2268636159999997,0,13
2020-03-30,1.86659072,6,6
2020-03-31,2.395856384,3,4
2020-04-01,0.8415169536000002,22,0
2020-04-02,5.0651913216,8,4
2020-04-03,-0.513198899199999,24,0
2020-04-04,0.6163643392,0,0
2020-04-05,-3.134270976,0,1
2020-04-06,0.5648284671999995,1,6
2020-04-07,3.2552610815999996,15,2
2020-04-08,-1.9103670271999995,5,0
2020-04-09,-1.611238912,2,7
2020-04-10,8.1390266368,1,1
2020-04-11,-3.168394342399999,0,0
2020-04-12,-1.8291018752000001,0,0
2020-04-13,2.0712982528,0,0
2020-04-14,-0.7835274240000001,32,15
2020-04-15,1.8090865664,22,3
2020-04-16,-1.8277672959999998,6,5
2020-04-17,-0.7498963968000001,7,0
2020-04-18,-0.478227968,0,0
2020-04-19,-0.3539807232000001,0,12
2020-04-20,2.8192709632,3,14
2020-04-21,3.667272704,7,10
2020-04-22,4.531338137600001,19,15
2020-04-23,2.3497347072000005,3,10
2020-04-24,0.2768055296000007,6,7
2020-04-25,-0.06585600000000014,0,0
2020-04-26,9.426150400000001,0,3
2020-04-27,-1.0451916799999994,9,14
2020-04-28,-0.2761743360000004,19,9
2020-04-29,-0.5931541503999997,16,2
2020-04-30,4.038787072,7,11
2020-05-01,-3.3063172095999995,0,14
2020-05-02,-2.2162418688,0,7
2020-05-03,2.7554695168,0,0
2020-05-04,-0.44902461439999986,11,9
2020-05-05,-1.9029922816,8,2
2020-05-06,4.133580288,9,2
2020-05-07,1.4573831168000004,26,7
2020-05-08,-0.5658630143999996,2,1
2020-05-09,-0.8564996095999997,0,0
2020-05-10,-1.2362067968000001,0,0
2020-05-11,1.3384760319999998,9,4
2020-05-12,2.7366719487999998,6,0
2020-05-13,1.8491940864000003,1,7
2020-05-14,0.5668608000000006,4,5
2020-05-15,-0.2035179519999999,36,1
2020-05-16,-1.7421786112,0,0
2020-05-17,0.19511357439999966,0,0
2020-05-18,5.0859999232,21,0
2020-05-19,2.1112975360000004,6,4
2020-05-20,0.9275049984000003,24,2
2020-05-21,0.16154644480000036,1,3
2020-05-22,-2.4129528832,1,12
2020-05-23,-1.0953810944000004,0,5
2020-05-24,-0.6899060736000002,0,0
2020-05-25,1.515196928,5,5
2020-05-26,9.8227059712,17,3
2020-05-27,7.065060659200001,7,3
2020-05-28,0.5722746880000011,0,5
2020-05-29,-4.123859763199999,7,0
2020-05-30,-2.5638984704000003,0,0
2020-05-31,-0.44259840000000095,0,0
2020-06-01,-0.4039603200000006,0,2
2020-06-02,2.720790016,33,8
2020-06-03,2.6125497344000004,17,5
2020-06-04,4.940194611200001,3,3
2020-06-05,-2.4055904256,10,13
2020-06-06,-0.40405800959999993,0,0
2020-06-07,1.0660600832,0,5
2020-06-08,2.8240609279999997,7,6
2020-06-09,3.9729318912,10,4
2020-06-10,6.915916595200001,4,6
2020-06-11,-3.0645660671999986,5,0
2020-06-12,2.4662400000000004,0,0
2020-06-13,-4.1432873984,0,0
2020-06-14,-1.8050994176000006,0,0
2020-06-15,-1.1619306496000004,25,0
2020-06-16,0.1651818495999997,4,6
2020-06-17,-1.020758528,2,2
2020-06-18,2.4308091903999998,2,5
2020-06-19,3.4395297792000004,3,1
2020-06-20,-0.5309287423999995,0,0
2020-06-21,0.3012590592000002,0,0
2020-06-22,18.4922368,0,13
2020-06-23,7.315773440000001,16,4
2020-06-24,-4.245005311999998,0,10
2020-06-25,-5.5258298368,5,0
2020-06-26,-1.699150336000001,0,0
2020-06-27,-2.1814805504000008,0,0
2020-06-28,2.6024606719999994,0,0
2020-06-29,-0.6044901376,6,0
2020-06-30,-0.05905551359999972,5,7
2020-07-01,-1.9162593279999995,39,2
2020-07-02,4.1620877312,4,6
2020-07-03,0.5866306560000005,0,0
2020-07-04,2.949887488,0,0
2020-07-05,1.1278892032000005,0,0
2020-07-06,0.2567096320000002,18,11
2020-07-07,9.6071948288,23,6
2020-07-08,1.1154202624000007,8,5
2020-07-09,-1.9344987136,10,5
2020-07-10,3.70168576,33,1
2020-07-11,-0.49021952000000013,0,0
2020-07-12,2.4608311296,0,0
2020-07-13,4.882252288,9,2
2020-07-14,10.5650951168,1,0
2020-07-15,1.3421894656000006,16,0
2020-07-16,6.659070054400001,8,3
2020-07-17,1.266387046400002,0,3
2020-07-18,3.3890861055999997,0,0
2020-07-19,6.141665894400001,0,0
2020-07-20,1.8832068608000014,8,9
2020-07-21,10.643920691200002,2,2
2020-07-22,5.564014796800002,2,5
2020-07-23,1.4609805312000006,6,8
2020-07-24,-2.1093903360000006,2,7
2020-07-25,3.1778357247999995,0,0
2020-07-26,4.727234559999999,0,0
2020-07-27,13.9266793472,5,3
2020-07-28,6.728521932800001,10,3
2020-07-29,26.6712246272,9,5
2020-07-30,11.334393036800002,9,8
